Month,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure
2,0,1,-22,138.71,2.4,69.04,-17,930
2,0,1,-22,135.74,2.4,67.18,-18,930
2,0,1,-22,132.12,2.4,67.18,-18,930
2,0,1,-23,127.99,2.5,64.86,-18,930
2,0,1,-23,123.49,2.5,64.86,-18,930
2,0,1,-23,118.72,2.5,68.22,-18,930
2,0,1,-23,113.76,2.4,68.23,-18,930
2,0,0,-23,108.68,2.4,65.52,-19,930
2,0,1,-23,103.53,2.3,65.52,-19,930
2,0,1,-24,98.37,2.2,63.18,-19,930
2,0,1,-24,93.25,2.1,63.19,-19,930
2,306,0,-24,88.19,2,62.01,-19,930
2,81,4,-24,83.27,1.9,56.96,-18,930
2,753,1,-24,78.53,1.9,57.08,-18,930
2,844,0,-24,74.01,1.8,52.46,-17,930
2,911,0,-24,69.8,1.8,52.92,-16,930
2,953,1,-24,65.95,1.8,48.67,-15,930
2,986,0,-24,62.56,1.8,45.5,-15,930
2,1007,0,-24,59.71,1.8,41.91,-14,930
2,1022,0,-24,57.49,1.9,37.57,-13,930
2,1031,0,-24,55.99,2,34.65,-12,930
2,1036,0,-24,55.25,2.1,30.85,-11,930
2,1036,0,-24,55.33,2.1,30.84,-10,930
2,1031,0,-24,56.21,2.1,31.23,-10,930
2,1021,0,-24,57.85,2,28.84,-10,930
2,1007,0,-24,60.19,2,29.07,-10,930
2,985,0,-24,63.14,2,29.07,-10,930
2,954,0,-24,66.62,2,29.1,-10,930
2,911,0,-24,70.54,2,29.09,-10,930
2,848,0,-24,74.81,2,31.07,-11,930
2,753,0,-24,79.36,1.7,33.66,-11,930
2,593,1,-22,84.14,1.4,45.35,-12,930
2,0,1,-22,89.08,1.3,45.35,-13,930
2,0,1,-21,94.15,1.3,52.78,-14,930
2,0,1,-21,99.27,1.5,52.78,-14,930
2,0,1,-22,104.42,1.7,54.38,-15,930
2,0,1,-22,109.55,1.9,54.36,-15,930
2,0,1,-22,114.59,2.1,56.37,-15,930
2,0,1,-22,119.51,2.4,56.34,-15,930
2,0,0,-23,124.21,2.8,54.41,-16,930
2,0,0,-23,128.62,3,54.39,-16,930
2,0,1,-23,132.64,3.4,58.25,-16,930
2,0,8,-23,136.11,3.5,58.22,-16,930
2,0,1,-23,138.9,3.6,58.04,-17,930
2,0,1,-23,140.83,3.6,58.02,-17,930
2,0,1,-23,141.78,3.7,62.85,-17,930
2,0,1,-23,141.66,3.8,62.82,-17,930
2,0,1,-23,140.48,3.9,62.27,-18,930
2,0,7,-23,138.34,3.9,62.23,-18,930
2,0,1,-23,135.39,4,61.95,-18,930
2,0,1,-23,131.78,3.9,61.92,-18,930
2,0,1,-23,127.67,3.9,62.32,-18,930
2,0,0,-23,123.17,3.8,62.3,-18,920
2,0,1,-23,118.41,3.8,63.33,-18,920
2,0,0,-23,113.45,3.8,63.32,-18,920
2,0,0,-23,108.38,3.8,64.74,-18,920
2,0,0,-23,103.23,4,64.72,-18,920
2,0,1,-22,98.07,4.2,66.42,-18,920
2,0,0,-22,92.94,4.7,61.03,-17,920
2,310,1,-22,87.89,5.2,59.47,-16,920
2,590,1,-22,82.96,5.4,50.41,-14,920
2,734,0,-20,78.21,5.7,51.41,-13,920
2,824,0,-20,73.68,6,43.76,-11,920
2,883,0,-19,69.46,6.3,43.36,-9,920
2,925,1,-19,65.6,6.4,37.11,-7,920
2,953,0,-17,62.2,6.6,40.81,-6,920
2,974,0,-17,59.35,6.5,35.07,-4,920
2,984,0,-15,57.12,6.4,36.28,-3,920
2,992,0,-15,55.61,6.2,33.67,-2,920
2,991,0,-15,54.88,6,35.44,-1,920
2,990,0,-15,54.96,5.7,32.92,0,920
2,912,7,-14,55.84,5.4,33.77,0,920
2,907,8,-14,57.5,4.9,31.39,0,920
2,944,1,-14,59.85,4.5,31.69,0,920
2,870,7,-14,62.82,3.9,31.68,0,920
2,846,7,-14,66.32,3.3,34.51,0,920
2,783,7,-14,70.25,2.2,34.51,-1,920
2,738,7,-11,74.53,1.2,47.33,-2,920
2,610,7,-11,79.1,1.1,50.98,-3,920
2,358,7,-12,83.89,1.1,54.21,-5,920
2,0,7,-12,88.84,1.3,58.51,-5,920
2,0,7,-14,93.9,1.6,56.99,-6,920
2,0,7,-14,99.03,1.8,57,-6,920
2,0,7,-14,104.18,2.1,57.62,-7,920
2,0,7,-14,109.3,2.4,57.63,-7,920
2,0,7,-15,114.34,2.7,59.35,-8,920
2,0,4,-15,119.25,2.7,59.35,-9,920
2,0,4,-16,123.94,2.8,61.49,-10,920
2,0,7,-16,128.34,2.5,61.5,-10,920
2,0,4,-16,132.33,2.4,63.77,-10,920
2,0,4,-16,135.79,2.2,63.77,-10,920
2,0,4,-17,138.55,2.1,66.17,-11,920
2,0,1,-17,140.47,2,66.18,-11,920
2,0,1,-17,141.4,1.9,63.75,-12,920
2,0,1,-17,141.28,1.9,63.76,-12,920
2,0,1,-17,140.11,1.9,67.84,-12,920
2,0,1,-17,137.97,1.9,67.85,-12,920
2,0,1,-17,135.03,1.9,67.19,-13,920
2,0,1,-17,131.43,1.9,67.2,-13,920
2,0,4,-17,127.33,1.9,73.78,-14,920
2,0,1,-17,122.85,2,73.8,-14,920
2,0,1,-17,118.1,2.1,76.34,-14,920
2,0,1,-17,113.15,2.2,76.36,-14,920
2,0,1,-16,108.07,2.4,78.75,-14,920
2,0,1,-16,102.93,2.5,78.77,-14,920
2,0,4,-16,97.77,2.6,79.91,-14,920
2,0,4,-16,92.64,3.2,73.69,-13,920
2,0,8,-16,87.58,3.9,75.12,-13,920
2,189,8,-16,82.65,4.1,69.31,-11,920
2,223,4,-16,77.88,4.3,63.84,-10,920
2,256,4,-16,73.35,4.6,54.52,-9,920
2,151,4,-17,69.12,5.1,48.19,-8,920
2,161,4,-17,65.25,5.1,44.6,-7,920
2,238,4,-16,61.84,5.3,45.59,-6,920
2,230,4,-16,58.98,5.4,42.23,-6,920
2,131,4,-16,56.74,5.5,44.03,-6,920
2,135,4,-16,55.23,5.6,40.79,-5,920
2,133,4,-15,54.5,5.7,42.76,-5,920
2,370,4,-15,54.58,5.7,42.75,-5,920
2,380,4,-15,55.48,5.8,44.05,-5,920
2,358,4,-15,57.15,5.6,44.04,-5,920
2,219,4,-15,59.52,5.6,44.49,-5,920
2,281,4,-15,62.5,5.3,44.49,-5,920
2,679,4,-15,66.01,5.1,44.47,-5,920
2,816,1,-15,69.96,4.6,44.48,-5,920
2,743,0,-15,74.26,4.3,48,-5,920
2,472,4,-15,78.84,3.2,48.01,-6,920
2,464,0,-14,83.63,2.1,55.1,-7,920
2,151,1,-14,88.59,1.6,59.53,-7,920
2,0,1,-14,93.66,1.2,65.42,-8,920
2,0,4,-14,98.79,1.1,65.42,-8,920
2,0,1,-14,103.94,1.1,67.49,-9,920
2,0,1,-14,109.06,1.2,67.5,-9,920
2,0,1,-15,114.09,1.3,69.71,-10,920
2,0,1,-15,118.99,1.4,69.71,-10,920
2,0,1,-15,123.67,1.5,68.51,-11,920
2,0,7,-15,128.05,1.6,68.51,-11,920
2,0,7,-15,132.03,1.8,74.05,-11,920
2,0,7,-15,135.46,1.9,74.05,-11,920
2,0,7,-15,138.21,2.1,74.43,-11,920
2,0,7,-15,140.11,2.3,74.43,-11,920
3,0,7,-15,141.03,2.5,75.29,-11,920
3,0,7,-15,140.9,2.7,69.5,-11,920
3,0,7,-15,139.73,3,70.57,-11,920
3,0,4,-15,137.6,3.3,70.57,-10,920
3,0,4,-15,134.67,3.6,71.85,-10,920
3,0,4,-15,131.09,3.5,71.85,-10,920
3,0,4,-14,127,3.4,72.69,-11,920
3,0,1,-14,122.53,3.6,72.7,-10,920
3,0,1,-14,117.78,3.9,74.22,-10,920
3,0,1,-14,112.84,3.8,74.24,-10,920
3,0,1,-14,107.76,3.8,76.36,-10,930
3,0,4,-14,102.62,3.8,76.37,-10,930
3,0,4,-13,97.46,3.9,79.24,-10,930
3,0,4,-13,92.33,4.2,73.22,-9,930
3,0,4,-13,87.27,4.5,76.63,-9,930
3,406,1,-13,82.33,4.6,70.87,-8,930
3,301,4,-12,77.56,4.7,69.32,-8,930
3,420,4,-12,73.02,5.1,59.46,-6,930
3,381,4,-11,68.77,5.5,59.02,-5,930
3,173,4,-11,64.9,5.6,54.75,-4,930
3,426,4,-11,61.48,5.7,54.76,-3,930
3,387,4,-11,58.6,5.5,50.82,-3,930
3,810,4,-12,56.36,5.3,47.95,-3,930
3,748,4,-12,54.85,5.1,47.95,-2,930
3,341,4,-13,54.12,4.9,46.01,-2,930
3,367,4,-13,54.21,4.6,42.71,-2,930
3,273,4,-13,55.11,4.4,41.58,-2,930
3,29,4,-13,56.8,4.1,41.57,-1,930
3,303,4,-13,59.18,3.8,40.61,-1,930
3,441,4,-13,62.18,3.4,40.6,-1,930
3,386,4,-13,65.71,3,39.67,-2,930
3,349,4,-13,69.67,2.3,39.66,-2,930
3,228,4,-13,73.98,1.7,44.51,-2,930
3,218,4,-13,78.57,0.9,44.51,-3,930
3,126,4,-13,83.38,0.2,47.51,-4,930
3,160,1,-13,88.34,0.6,51.22,-5,930
3,0,1,-14,93.42,1,52.04,-6,930
3,0,0,-14,98.55,1.2,56.17,-7,930
3,0,0,-14,103.7,1.4,60.45,-8,930
3,0,1,-14,108.81,1.7,60.43,-8,930
3,0,0,-14,113.84,2,63.72,-9,930
3,0,0,-14,118.73,2.3,63.7,-9,930
3,0,1,-14,123.4,2.7,68.37,-9,930
3,0,0,-14,127.77,3.1,63.18,-9,930
3,0,1,-14,131.72,3.6,63.29,-9,930
3,0,1,-14,135.14,4,63.26,-9,930
3,0,1,-14,137.86,4.4,63.42,-9,920
3,0,1,-14,139.74,4.5,63.39,-9,920
3,0,1,-14,140.65,4.7,68.43,-9,920
3,0,1,-14,140.51,4.7,68.4,-9,920
3,0,0,-14,139.34,4.7,67.96,-10,920
3,0,1,-14,137.23,4.8,67.9,-10,920
3,0,0,-14,134.31,4.9,67.38,-10,920
3,0,0,-14,130.74,4.9,67.33,-10,920
3,0,0,-15,126.66,5,72.21,-11,920
3,0,1,-15,122.2,5,72.16,-11,920
3,0,7,-15,117.46,5.1,71.42,-11,920
3,0,4,-15,112.52,5.1,71.37,-11,920
3,0,1,-15,107.45,5.2,70.74,-11,920
3,0,0,-15,102.32,5.1,70.7,-11,920
3,0,1,-15,97.16,5.1,70.97,-11,920
3,0,1,-15,92.02,5.3,65.52,-10,920
3,281,0,-14,86.95,5.5,68.92,-9,920
3,274,4,-14,82.01,5.3,58.91,-7,920
3,682,0,-13,77.23,5.2,60.99,-6,910
3,774,0,-13,72.68,5.1,52.34,-4,910
3,835,0,-11,68.43,5.1,51.23,-3,910
3,878,0,-11,64.54,5,44.19,-1,910
3,908,0,-10,61.11,5,44.97,0,910
3,929,0,-10,58.23,5,41.82,1,910
3,940,0,-9,55.98,5.1,41.2,3,910
3,948,0,-9,54.46,5.2,38.36,4,910
3,957,0,-9,53.73,5.4,36.69,5,910
3,955,0,-9,53.83,5.4,36.67,5,910
3,829,4,-9,54.75,5.5,33.9,6,910
3,861,7,-9,56.44,5.4,33.89,6,910
3,831,7,-9,58.84,5.4,34.1,6,910
3,792,7,-9,61.86,5.1,34.1,5,910
3,752,7,-9,65.41,4.9,35.39,5,910
3,718,8,-9,69.38,4.1,40.72,3,910
3,502,4,-7,73.71,3.3,49.84,2,910
3,349,4,-7,78.31,3.4,53.54,1,910
3,195,7,-7,83.12,3.5,58.98,0,910
3,0,7,-7,88.09,4.2,59.01,0,910
3,0,7,-6,93.17,5,59.95,0,910
3,0,7,-6,98.31,5.6,59.99,0,910
3,0,6,-6,103.46,6.3,64.49,-1,910
3,0,7,-6,108.57,7.3,69.44,-2,910
3,0,6,-8,113.59,8.4,66.85,-3,910
3,0,7,-8,118.47,8.5,72.08,-4,910
3,0,7,-10,123.13,8.7,63.98,-5,920
3,0,7,-10,127.48,8.5,69.05,-6,920
3,0,7,-13,131.42,8.4,62.28,-7,920
3,0,6,-12,134.81,8.2,62.3,-7,920
3,0,6,-14,137.52,8,60.54,-8,920
3,0,6,-14,139.38,7.9,60.55,-8,920
3,0,6,-15,140.27,7.9,60.18,-9,920
3,0,9,-15,140.13,7.6,60.22,-9,920
3,0,6,-16,138.96,7.4,59.08,-9,920
3,0,6,-16,136.85,7.1,59.12,-9,920
3,0,6,-17,133.94,6.9,54.1,-10,920
3,0,7,-17,130.38,6.9,54.11,-10,920
3,0,7,-18,126.32,7,54.61,-11,920
3,0,7,-18,121.87,6.9,54.62,-11,920
3,0,7,-19,117.13,6.9,55.84,-11,920
3,0,7,-19,112.2,6.8,55.85,-11,920
3,0,7,-19,107.14,6.7,53.18,-12,920
3,0,7,-19,102,6.7,53.2,-12,920
3,0,4,-20,96.84,6.7,55.52,-12,920
3,0,7,-20,91.71,6.8,55.53,-12,920
3,50,7,-20,86.64,6.9,54.19,-12,920
3,164,7,-20,81.68,7,49.99,-12,920
3,224,7,-20,76.9,7.2,48.94,-12,920
3,190,7,-20,72.34,7.3,48.94,-11,920
3,359,7,-20,68.08,7.5,47.47,-11,920
3,294,7,-20,64.19,7.6,43.81,-10,920
3,319,7,-21,60.74,7.8,42.33,-10,920
3,51,4,-21,57.85,7.9,39.09,-9,920
3,349,4,-21,55.6,8,38.03,-9,920
3,528,4,-21,54.08,8.1,35.14,-8,920
3,634,4,-21,53.35,8.2,34.61,-8,920
3,604,4,-21,53.45,8.2,32,-8,920
3,567,4,-21,54.38,8.2,31.64,-8,920
3,331,4,-21,56.09,8.1,31.63,-8,920
3,522,4,-22,58.51,8,31,-8,920
3,498,4,-22,61.54,7.8,31,-8,920
3,404,4,-22,65.1,7.6,33.05,-8,920
3,397,4,-22,69.09,7.3,33.05,-8,920
3,776,0,-22,73.43,7.1,32.93,-9,920
3,676,1,-22,78.05,6.4,32.93,-9,920
3,516,0,-22,82.87,5.8,36.46,-10,920
3,224,1,-22,87.85,4.9,36.46,-10,920
3,0,4,-21,92.93,4.1,41.84,-11,920
3,0,4,-21,98.07,4.1,41.84,-11,920
3,0,4,-21,103.22,4.1,46.38,-11,920
3,0,1,-21,108.32,4.3,46.38,-11,920
3,0,4,-20,113.34,4.6,47.4,-12,920
3,0,1,-20,118.21,4.8,47.4,-12,920
3,0,1,-20,122.85,5,49.1,-12,920
3,0,0,-20,127.19,5.1,49.1,-12,920
3,0,4,-20,131.11,5.3,51.07,-12,920
3,0,4,-20,134.48,5.3,51.08,-12,920
3,0,0,-19,137.17,5.3,57.19,-13,920
3,0,0,-19,139.01,5.3,57.21,-13,920
3,0,0,-19,139.89,5.3,57.82,-13,920
3,0,0,-19,139.74,5.1,57.85,-13,920
3,0,4,-19,138.57,5.1,61.06,-14,920
3,0,0,-19,136.47,5,61.08,-14,920
3,0,0,-20,133.57,4.9,61.12,-14,920
3,0,0,-20,130.03,5.1,61.14,-14,920
3,0,1,-22,125.97,5.3,51.45,-15,920
3,0,0,-22,121.53,5.1,51.47,-15,920
3,0,0,-24,116.81,5,47.76,-16,920
3,0,1,-24,111.88,4.5,47.78,-16,920
3,0,1,-25,106.83,4,48.65,-17,920
3,0,1,-25,101.69,3.6,48.67,-17,930
3,0,0,-25,96.53,3.2,53.13,-18,930
3,0,0,-25,91.39,3.7,48.85,-17,930
3,362,1,-25,86.32,4.2,47.12,-17,930
3,305,4,-25,81.36,4.6,43.36,-16,930
3,724,1,-25,76.57,5.1,42.83,-16,930
3,418,4,-25,72,5.1,39.43,-15,930
3,870,1,-25,67.73,5.3,40.64,-14,930
3,610,4,-25,63.82,5.2,37.43,-13,930
3,623,4,-25,60.37,5.2,35.84,-13,930
3,964,1,-25,57.47,5.2,33.06,-12,930
3,961,1,-24,55.21,5.2,34.33,-11,930
3,971,0,-24,53.69,5.2,31.68,-10,930
3,986,0,-24,52.96,5.2,32.75,-10,930
3,985,0,-24,53.07,5.2,30.24,-9,930
3,989,0,-23,54.01,5.2,30.98,-9,930
3,978,0,-23,55.73,5,28.63,-9,930
3,966,0,-23,58.17,4.9,29.15,-9,930
3,942,0,-23,61.22,4.5,29.14,-9,930
3,906,0,-23,64.8,4.2,29.48,-9,930
3,860,0,-23,68.8,3.7,29.48,-9,930
3,784,0,-23,73.16,3.2,29.58,-9,930
3,685,0,-23,77.78,2.1,32,-10,930
3,522,0,-20,82.62,1,44,-11,930
3,237,0,-20,87.6,0.7,44,-11,930
3,0,0,-22,92.69,0.5,42.04,-11,930
3,0,0,-22,97.83,0.8,42.03,-12,930
3,0,0,-21,102.97,1.2,49.34,-13,930
3,0,0,-21,108.08,1.5,49.33,-13,930
3,0,0,-21,113.09,1.9,52.58,-13,930
3,0,0,-21,117.95,2.3,52.56,-13,920
3,0,7,-22,122.58,2.7,50.71,-13,920
3,0,1,-22,126.9,2.9,50.69,-13,920
3,0,0,-22,130.8,3.1,50.03,-13,920
3,0,0,-22,134.15,3.1,50.01,-13,920
3,0,0,-22,136.82,3.2,50.71,-14,920
3,0,0,-22,138.64,3.2,50.69,-14,920
3,0,0,-21,139.51,3.2,52.41,-14,920
3,0,0,-21,139.35,3.1,52.4,-14,920
3,0,0,-21,138.19,3.1,54.77,-14,920
3,0,0,-21,136.09,3,54.75,-13,920
3,0,0,-20,133.2,3,57.98,-13,920
3,0,0,-20,129.67,3,53.43,-13,920
3,0,0,-19,125.62,3.1,58.42,-13,920
3,0,7,-19,121.19,3.1,53.88,-12,920
3,0,4,-17,116.48,3.2,56.67,-11,920
3,0,1,-17,111.56,3,52.34,-10,920
3,0,4,-16,106.51,2.9,59.51,-10,920
3,0,1,-16,101.37,3,55,-9,920
3,0,4,-14,96.21,3.1,61.92,-9,920
3,0,4,-14,91.07,3.8,57.28,-8,920
3,248,4,-13,85.99,4.5,60.3,-7,920
3,470,4,-13,81.03,4.8,55.87,-6,920
3,624,0,-11,76.23,5.2,60.1,-5,920
3,716,0,-11,71.66,5.4,51.74,-3,920
3,792,0,-9,67.38,5.6,56.68,-1,920
3,837,1,-9,63.46,5.8,48.97,0,920
3,877,1,-8,60,6.1,49.04,1,920
3,900,0,-8,57.09,6.3,45.65,2,920
3,914,0,-8,54.83,6.5,39.42,4,920
3,923,0,-8,53.3,6.6,39.42,4,920
3,932,0,-8,52.57,6.7,37.91,5,920
3,930,0,-8,52.69,6.7,37.91,5,920
3,919,0,-8,53.64,6.7,35.66,6,920
3,907,0,-8,55.38,6.4,35.65,6,920
3,868,0,-8,57.83,6.2,35.63,6,920
3,841,0,-8,60.9,5.5,35.63,6,920
3,809,0,-7,64.49,4.9,36.79,6,920
3,758,0,-7,68.52,3.5,42.29,5,920
3,684,0,-5,72.88,2.2,54.06,4,920
3,581,0,-5,77.52,1.9,62.34,2,920
3,404,0,-5,82.36,1.7,66.8,1,920
3,154,0,-5,87.35,1.6,66.8,0,920
3,0,4,-5,92.45,1.6,66.99,0,920
3,0,7,-5,97.59,1.6,66.99,0,920
3,0,7,-5,102.73,1.7,68.12,0,920
3,0,7,-5,107.83,1.8,68.11,0,920
3,0,4,-5,112.84,2,68.26,0,920
3,0,4,-5,117.69,2.1,68.25,0,920
3,0,4,-5,122.31,2.3,67.91,0,920
3,0,4,-5,126.61,2.3,67.91,0,920
3,0,4,-5,130.49,2.3,68.04,0,920
3,0,4,-5,133.82,2.2,68.04,0,920
3,0,1,-5,136.47,2.2,68.47,0,920
3,0,4,-5,138.27,2,68.47,0,920
3,0,4,-5,139.13,1.9,73.53,-1,920
3,0,0,-5,138.96,1.7,73.52,-1,920
3,0,0,-5,137.8,1.6,79.23,-2,920
3,0,4,-5,135.71,1.6,79.22,-2,920
3,0,0,-4,132.83,1.7,81.13,-2,920
3,0,0,-4,129.31,1.8,81.12,-2,920
3,0,0,-4,125.27,2,83.86,-2,920
3,0,0,-4,120.85,2.1,83.86,-2,920
3,0,4,-3,116.15,2.3,94.13,-2,920
3,0,1,-3,111.23,2.4,87.41,-2,920
3,0,8,-3,106.18,2.6,90.5,-2,920
3,0,7,-3,101.05,2.7,90.51,-2,920
3,0,1,-3,95.89,2.9,92.32,-2,920
3,0,4,-3,90.75,3.3,85.8,-1,920
3,116,4,-2,85.67,3.7,86.67,0,920
3,219,4,-2,80.7,4,80.6,0,920
3,325,4,-2,75.9,4.4,81.88,1,920
3,334,4,-2,71.32,4.7,70.92,2,920
3,338,3,-2,67.02,5.1,61.01,4,920
3,349,3,-2,63.1,5.3,56.88,5,920
3,878,3,-3,59.63,5.6,48.19,7,920
3,900,1,-3,56.71,5.7,45.01,8,920
3,640,8,-3,54.44,5.9,41.13,10,920
3,636,7,-3,52.91,6,38.45,10,920
3,935,0,-3,52.19,6.2,36.35,11,920
3,934,1,-3,52.31,6.3,36.33,11,920
3,485,4,-2,53.27,6.4,35.58,12,920
3,93,4,-2,55.02,6.4,35.57,12,920
3,510,7,-2,57.49,6.5,37.06,13,920
3,103,4,-2,60.58,5.9,39.57,12,920
3,826,0,-1,64.19,5.4,42.2,12,920
3,138,4,-1,68.23,4.6,48.23,10,920
3,19,4,0,72.61,3.9,54.36,8,920
3,96,4,0,77.26,3.6,62.35,6,920
3,55,4,-1,82.11,3.4,69.09,4,920
3,198,0,-1,87.11,3.3,74.16,3,920
3,0,0,-1,92.2,3.3,79.53,3,920
3,0,0,-1,97.35,3.2,85.48,2,920
3,0,0,-1,102.49,3.1,85.37,2,920
3,0,4,-1,107.59,3.1,85.42,1,920
3,0,7,-1,112.59,3.1,83.03,1,920
3,0,8,-1,117.42,3.1,89.3,0,920
3,0,4,-2,122.03,3.1,84.09,0,920
3,0,1,-2,126.32,2.8,84.13,0,930
3,0,7,-3,130.18,2.6,77.41,0,930
3,0,8,-3,133.49,2.3,77.44,0,930
3,0,1,-4,136.11,2.1,77.95,-1,930
3,0,0,-4,137.9,1.9,77.97,-1,930
3,0,0,-4,138.74,1.8,76.19,-1,930
3,0,0,-4,138.57,1.7,76.21,-1,930
3,0,0,-4,137.41,1.7,76.5,-1,930
3,0,0,-4,135.32,1.7,76.5,-1,930
3,0,0,-4,132.45,1.8,78.04,-1,930
3,0,0,-4,128.94,1.7,78.04,-1,930
3,0,1,-4,124.92,1.6,85.96,-1,930
3,0,0,-4,120.51,1.4,85.95,-1,930
3,0,0,-3,115.81,1.3,87.41,-1,930
3,0,0,-3,110.91,1.2,81.21,-1,930
3,0,0,-3,105.86,1.2,81.65,-1,930
3,0,0,-3,100.73,1.1,75.9,0,930
3,0,0,-3,95.57,1,75.76,0,930
3,0,0,-3,90.42,0.9,75.74,0,930
3,316,0,-2,85.34,0.9,75.59,1,930
3,519,1,-2,80.37,1.4,70.35,2,930
3,606,1,-3,75.56,1.9,63.23,4,930
3,398,4,-3,70.97,2.1,58.91,5,930
3,368,4,-4,66.67,2.4,52.06,6,930
3,338,4,-4,62.73,2.8,52.04,6,920
3,290,4,-4,59.25,3.2,48.39,6,920
3,299,8,-4,56.32,3.4,48.37,6,920
3,306,8,-3,54.05,3.6,50.91,6,920
3,215,8,-3,52.51,3.5,50.88,6,920
3,194,7,-2,51.79,3.4,53.99,6,920
3,11,7,-2,51.93,3,53.96,6,920
3,154,8,-1,52.9,2.6,57.41,6,920
3,27,7,-1,54.67,1.8,57.39,6,920
3,17,7,0,57.16,1,66.86,6,920
3,23,8,0,60.26,1,71.63,6,920
3,24,7,0,63.89,1,73.78,6,920
3,97,7,0,67.94,1.3,79.11,5,920
3,29,4,0,72.34,1.6,74.27,4,920
3,232,4,0,77,1.9,85.58,3,920
3,170,7,-1,81.86,2.3,84.12,2,920
3,61,4,-1,86.86,2.5,90.46,1,920
3,0,4,-1,91.96,2.7,90.84,0,920
3,0,1,-1,97.11,2.5,90.88,0,920
3,0,1,-1,102.25,2.4,91.81,0,920
3,0,1,-1,107.34,2.1,91.85,0,920
3,0,1,-1,112.33,1.9,99.01,-1,920
3,0,0,-1,117.16,1.6,99.03,-1,920
3,0,0,-1,121.75,1.4,99.04,-1,920
3,0,1,-1,126.02,1.2,99.05,-1,920
3,0,1,-1,129.87,1.1,98.9,-1,920
3,0,0,-1,133.16,1.1,98.9,-1,920
3,0,0,-1,135.76,1.1,98.05,-1,920
3,0,0,-1,137.53,1.2,98.05,-1,920
3,0,0,-2,138.36,1.3,100,-2,920
3,0,0,-2,138.18,1.4,100,-2,920
3,0,0,-2,137.01,1.6,100,-2,920
3,0,0,-2,134.94,1.8,100,-2,920
3,0,0,-2,132.08,2.1,100,-2,920
3,0,0,-2,128.57,2.2,100,-2,920
3,0,0,-2,124.57,2.3,100,-2,920
3,0,0,-2,120.17,2.3,100,-2,920
3,0,0,-2,115.48,2.4,100,-2,920
3,0,0,-2,110.58,2.4,100,-1,920
3,0,0,-2,105.54,2.4,100,-1,920
3,0,0,-1,100.41,2.4,94,-1,920
3,0,0,-1,95.25,2.4,93.28,-1,920
3,0,0,-1,90.1,2.8,86.73,0,920
3,340,0,-1,85.01,3.3,88.81,1,920
3,539,0,-1,80.04,3.5,82.61,2,920
3,673,0,-1,75.22,3.7,74.05,3,920
3,753,0,-1,70.62,3.9,64.35,5,920
3,810,0,-3,66.31,4.1,48.76,7,920
3,850,0,-3,62.36,4.2,45.53,8,920
3,878,0,-5,58.87,4.4,34.43,10,920
3,899,0,-5,55.94,4.4,32.18,10,920
3,909,0,-5,53.65,4.5,30.73,11,920
3,918,0,-5,52.12,4.6,30.71,11,920
3,924,0,-4,51.4,4.7,31.65,12,920
3,923,0,-4,51.54,4.7,31.63,12,920
3,918,0,-3,52.53,4.8,32.05,13,920
3,907,0,-3,54.31,4.7,32.03,13,920
3,883,0,-2,56.82,4.7,33.85,13,920
3,859,0,-2,59.94,4.3,36.13,12,920
3,829,0,-1,63.59,3.9,38.79,12,920
3,783,0,-1,67.66,2.8,44.28,10,920
3,724,0,0,72.06,1.8,57.77,8,920
3,632,3,0,76.74,1.7,71,6,920
3,496,3,-2,81.61,1.7,68.44,4,920
3,262,0,-2,86.62,1.7,73.48,3,920
3,0,0,-3,91.72,1.7,68.44,2,920
3,0,0,-3,96.86,1.6,68.44,2,920
3,0,0,-3,102.01,1.6,66.56,2,920
3,0,0,-3,107.09,1.5,66.56,2,920
3,0,0,-3,112.08,1.4,65.03,3,920
3,0,0,-3,116.9,1.3,65.02,3,920
3,0,0,-4,121.48,1.3,63.94,3,920
3,0,0,-4,125.73,1.3,63.93,2,920
3,0,0,-4,129.56,1.3,63.32,2,920
3,0,0,-4,132.83,1.4,68,1,920
3,0,0,-4,135.4,1.5,68.21,1,920
3,0,0,-4,137.16,1.6,73.3,0,920
3,0,4,-4,137.97,1.7,74.32,0,920
3,0,0,-4,137.78,1.8,74.3,0,920
3,0,0,-3,136.62,1.9,76.26,0,920
3,0,0,-3,134.55,2,76.25,0,920
3,0,0,-3,131.7,2.2,79.13,0,920
3,0,0,-3,128.21,2.3,79.11,0,920
3,0,0,-2,124.21,2.4,81.59,0,920
3,0,0,-2,119.82,2.5,81.57,0,920
3,0,0,-2,115.14,2.6,88.81,0,920
3,0,0,-2,110.24,2.8,88.81,0,920
3,0,0,-2,105.21,3,88.48,-1,920
3,0,0,-2,100.08,3.2,88.48,0,920
3,0,0,-2,94.92,3.4,88.4,0,920
3,0,0,-2,89.77,4,82.19,0,920
3,409,1,-2,84.68,4.6,78.95,1,920
3,598,0,-2,79.7,4.5,73.5,2,920
3,712,0,-1,74.88,4.4,72.75,4,920
3,788,0,-1,70.27,4.5,63.23,5,920
3,838,0,0,65.95,4.7,59,7,920
3,876,1,0,61.99,4.9,51.5,9,920
3,903,0,0,58.49,5.2,45.28,11,920
3,923,0,0,55.55,5.2,42.38,12,920
3,925,0,0,53.26,5.3,38.73,13,920
3,934,0,0,51.72,5.1,36.28,14,920
